source_system,source_record_id,support_ticket_id,support_ticket_created_date_time,requester_name,requester_email,requester_phone,contact_channel,issue_category,ticket_status,resolution_time_hours_minutes
SUPPORT,SUP003838,SUP003838,2025-11-04 23:29:10,Edward Carpenter,edward.carpenter@yahoo.com,+44 7200616465,Email,Refund request,Resolved,23:26
SUPPORT,SUP003839,SUP003839,2025-11-05 02:54:37,Joanne Lloyd,joanne.lloyd@hotmail.com,+44 7635219357,Email,Accessibility,Resolved,03:51
SUPPORT,SUP003840,SUP003840,2025-11-05 04:01:52,Graeme Miles,graeme.miles@yahoo.com,+44 7946875266,Phone,Refund request,Resolved,02:27
SUPPORT,SUP003841,SUP003841,2025-11-05 04:30:11,Georgia Byrne,georgia.byrne@gmail.com,+44 7967346356,Phone,Refund request,Resolved,01:45
SUPPORT,SUP003842,SUP003842,2025-11-05 07:13:51,Wendy McCarthy,wendy.mccarthy@gmail.com,,Email,Complaint,Resolved,27:28
SUPPORT,SUP003843,SUP003843,2025-11-05 08:01:11,Joanne Chan,joanne.chan@yahoo.com,,Email,Enquiry,Resolved,02:46
SUPPORT,SUP003844,SUP003844,2025-11-05 08:34:30,Martin Harvey,martin.harvey@gmail.com,+44 7971441918,Email,Refund request,Resolved,05:16
SUPPORT,SUP003845,SUP003845,2025-11-05 12:10:59,Irene Wood,irene.wood@gmail.com,,Email,Refund request,Resolved,05:26
SUPPORT,SUP003846,SUP003846,2025-11-05 12:33:21,Karen Bailey,karen.bailey@yahoo.com,+44 7614247080,Email,Refund request,Resolved,12:31
SUPPORT,SUP003847,SUP003847,2025-11-05 12:42:47,Stacey Rogers,stacey.rogers@yahoo.com,+44 7666917344,Email,Enquiry,Resolved,04:33
SUPPORT,SUP003848,SUP003848,2025-11-05 13:50:52,Barry Quinn,barry.quinn@yahoo.com,+44 7443143161,Email,Refund request,Resolved,36:10
SUPPORT,SUP003849,SUP003849,2025-11-05 14:05:30,Deborah White,deborah.white@hotmail.com,+44 7200867113,Email,Complaint,Resolved,21:45
SUPPORT,SUP003850,SUP003850,2025-11-05 14:25:32,Graeme Newton,graeme.newton@yahoo.com,+44 7736046644,Phone,Accessibility,Resolved,00:26
SUPPORT,SUP003851,SUP003851,2025-11-05 14:47:11,Louise Reynolds,louise.reynolds@hotmail.com,+44 7929766499,Phone,Complaint,Open,
SUPPORT,SUP003852,SUP003852,2025-11-05 17:00:37,Matthew Preston,matthew.preston@gmail.com,,Email,Enquiry,Resolved,01:13
SUPPORT,SUP003853,SUP003853,2025-11-05 17:55:46,Beverley Turner,beverley.turner@hotmail.co.uk,+44 7731270609,Email,Refund request,Resolved,29:59
SUPPORT,SUP003854,SUP003854,2025-11-05 18:49:31,Marion Miles,marion.miles@aol.com,+44 7899712933,Phone,Refund request,Resolved,14:30
SUPPORT,SUP003855,SUP003855,2025-11-05 19:58:57,Annette Hawkins,annette.hawkins2@hotmail.com,+44 7642055717,Email,Refund request,Open,
SUPPORT,SUP003856,SUP003856,2025-11-05 20:58:37,Max Turner,max.turner@hotmail.fr,+44 7954615769,Email,Enquiry,Resolved,00:56
SUPPORT,SUP003857,SUP003857,2025-11-05 21:17:30,Max Smith,max.smith@hotmail.com,+44 7922432364,Phone,Refund request,Resolved,07:42
SUPPORT,SUP003858,SUP003858,2025-11-06 01:40:42,Pauline Hussain,pauline.hussain@yahoo.com,+44 7584752702,Email,Refund request,Resolved,46:35
SUPPORT,SUP003859,SUP003859,2025-11-06 02:08:29,Gregory Harris,gregory.harris@hotmail.com,+44 7542057062,Phone,Accessibility,Resolved,05:56
SUPPORT,SUP003860,SUP003860,2025-11-06 02:55:55,Michael Stone,michael.stone@hotmail.com,+44 7293247910,Email,Refund request,Resolved,22:24
SUPPORT,SUP003861,SUP003861,2025-11-06 04:05:47,Rachel Brown,rachel.brown@gmail.com,,Email,Enquiry,Resolved,53:46
SUPPORT,SUP003862,SUP003862,2025-11-06 04:14:34,Barry Miller,barry.miller@hotmail.com,+44 7592956630,Email,Refund request,Resolved,24:08
SUPPORT,SUP003863,SUP003863,2025-11-06 05:59:15,Carl Bull,carl.bull@gmail.com,+44 7461296467,Email,Refund request,Resolved,05:21
SUPPORT,SUP003864,SUP003864,2025-11-06 08:52:25,Bernard Baxter,bernard.baxter@hotmail.com,,Email,Refund request,Resolved,04:53
SUPPORT,SUP003865,SUP003865,2025-11-06 10:42:22,George Smith,george.smith@hotmail.com,+44 7778388741,Email,Refund request,Resolved,11:24
SUPPORT,SUP003866,SUP003866,2025-11-06 11:19:47,Howard Saunders,howard.saunders@hotmail.co.uk,+44 7982093386,Email,Accessibility,Resolved,08:41
SUPPORT,SUP003867,SUP003867,2025-11-06 15:15:51,Michelle Adams,michelle.adas@hotmail.com,,Email,Complaint,Resolved,13:19
SUPPORT,SUP003868,SUP003868,2025-11-06 16:01:48,Rhys Dunn,rhys.dunn@gmail.com,,Email,Refund request,Resolved,24:36
SUPPORT,SUP003869,SUP003869,2025-11-06 16:11:45,Jack Sinclair,jakc.sinclair@gmail.com,+44 7943557069,Email,Refund request,Open,
SUPPORT,SUP003870,SUP003870,2025-11-06 19:11:04,Henry Watson,henry.watson@gmail.com,+44 7397922647,Email,Refund request,Resolved,20:29
SUPPORT,SUP003871,SUP003871,2025-11-06 20:46:10,Elaine Young,elaine.young@hotmail.com,+44 7180950989,Email,Refund request,Resolved,05:37
SUPPORT,SUP003872,SUP003872,2025-11-06 21:03:02,Barry Begum,barry.begum@yahoo.com,+44 7009549253,Email,Refund request,Resolved,07:08
SUPPORT,SUP003873,SUP003873,2025-11-06 22:26:04,Timothy Wilson,,+44 7749297871,Phone,Complaint,Resolved,21:01
SUPPORT,SUP003874,SUP003874,2025-11-06 22:51:56,Jacqueline Hopkins,jacqueline.hopkins@hotmail.com,+44 7616577623,Email,Accessibility,Resolved,19:02
SUPPORT,SUP003875,SUP003875,2025-11-06 23:13:51,Sheila Kelly,sheila.kelly@yahoo.com,+44 7830004825,Email,Enquiry,Resolved,05:27
SUPPORT,SUP003876,SUP003876,2025-11-07 01:05:52,Teresa Coles,teresa.coles@gmail.com,+44 7984441903,Email,Complaint,Resolved,28:47
SUPPORT,SUP003877,SUP003877,2025-11-07 03:37:05,Albert Shaw,,+44 7632374253,Phone,Refund request,Resolved,13:08
SUPPORT,SUP003878,SUP003878,2025-11-07 04:37:43,Terry Patel,terry.patel@hotmail.com,+44 7745358665,Email,Accessibility,Resolved,08:14
SUPPORT,SUP003879,SUP003879,2025-11-07 05:37:58,Michelle Young,michelle.young@gmail.com,+44 7317323188,Email,Enquiry,Resolved,00:42
SUPPORT,SUP003880,SUP003880,2025-11-07 06:26:45,Karl Page,karl.page@gmail.com,+44 7455511798,Email,Complaint,Resolved,05:33
SUPPORT,SUP003881,SUP003881,2025-11-07 07:25:47,Sheila Daniels,sheila.danels@yahoo.com,+44 7915120118,Email,Enquiry,Resolved,05:39
SUPPORT,SUP003882,SUP003882,2025-11-07 08:35:48,Maria Hughes,maria.hughes@hotmail.com,+44 7709077368,Email,Refund request,Resolved,12:13
SUPPORT,SUP003883,SUP003883,2025-11-07 09:03:50,Helen Anderson,helen.anderson@hotmail.com,+44 7587404868,Phone,Accessibility,Resolved,13:31
SUPPORT,SUP003884,SUP003884,2025-11-07 10:28:28,Alex Allen,alxe.allen@wanadoo.fr,+44 7072756385,Phone,Complaint,Open,
SUPPORT,SUP003885,SUP003885,2025-11-07 11:49:23,Ellie O'Sullivan,ellie.osullivan@yahoo.com,,Email,Refund request,Resolved,03:27
SUPPORT,SUP003886,SUP003886,2025-11-07 12:56:00,Katy Harrison,kat.yharrison@yahoo.com,+44 7706778257,Email,Enquiry,Resolved,03:55
SUPPORT,SUP003887,SUP003887,2025-11-07 12:57:04,Sara Burns,sara.burns@gmail.com,,Email,Complaint,Resolved,16:58
SUPPORT,SUP003888,SUP003888,2025-11-07 14:20:27,Timothy Davies,timothy.davies@hotmail.com,+44 7460799413,Email,Enquiry,Resolved,06:36
SUPPORT,SUP003889,SUP003889,2025-11-07 15:05:45,Zoe Murray,zoe.murray@aol.com,+44 7895441905,Email,Refund request,Resolved,24:41
SUPPORT,SUP003890,SUP003890,2025-11-07 15:21:47,Catherine Leonard,catherine.leonard@orange.fr,+44 7635389098,Email,Complaint,Resolved,03:53
SUPPORT,SUP003891,SUP003891,2025-11-07 15:51:17,Harry Joyce,harry.joyce@yahoo.com,+44 7258572184,Email,Enquiry,Resolved,10:23
SUPPORT,SUP003892,SUP003892,2025-11-07 16:49:12,Stewart Davies,stewart.davies@hotmail.com,+44 7224406310,Phone,Enquiry,Resolved,03:51
SUPPORT,SUP003893,SUP003893,2025-11-07 19:12:14,Michelle Hanson,michelle.hanson@yahoo.com,+44 7356222911,Email,Accessibility,Resolved,25:04
SUPPORT,SUP003894,SUP003894,2025-11-07 19:46:44,Danny Ellis,danny.ellis@orange.fr,,Email,Accessibility,Resolved,06:11
SUPPORT,SUP003895,SUP003895,2025-11-07 20:56:23,Ruth Walker,ruth.walker@yahoo.com,+44 7124522225,Phone,Refund request,Resolved,17:52
SUPPORT,SUP003896,SUP003896,2025-11-08 00:00:38,Dale Dunn,dale.dunn@gmail.com,+44 7873834104,Email,Enquiry,Resolved,04:33
SUPPORT,SUP003897,SUP003897,2025-11-08 01:42:30,Jonathan Ward,jonathan.ward@aol.com,+44 7553302827,Phone,Enquiry,Resolved,03:35
SUPPORT,SUP003898,SUP003898,2025-11-08 04:39:29,Jemma Roberts,jemma.roberts@yahoo.com,+44 7929057253,Email,Refund request,Resolved,18:43
SUPPORT,SUP003899,SUP003899,2025-11-08 05:54:50,Tracey Andrews,tracey.andrews@gmail.com,+44 7720992086,Email,Enquiry,Resolved,01:55
SUPPORT,SUP003900,SUP003900,2025-11-08 07:40:21,Cameron Roberts,cameron.roberts@gmail.com,+44 7192524334,Email,Enquiry,Resolved,04:11
SUPPORT,SUP003901,SUP003901,2025-11-08 10:59:21,John Kaur,john.kaur@hotmail.com,,Email,Refund request,Resolved,04:51
SUPPORT,SUP003902,SUP003902,2025-11-08 15:17:27,Jason Wood,jason.wood@gmail.com,+44 7919445273,Phone,Refund request,Resolved,36:45
SUPPORT,SUP003903,SUP003903,2025-11-08 15:37:54,Joanna Jones,joanna.jones@yahoo.com,,Email,Enquiry,Resolved,07:23
SUPPORT,SUP003904,SUP003904,2025-11-08 16:54:32,Susan Williams,,+44 7571764003,Phone,Refund request,Resolved,05:36
SUPPORT,SUP003905,SUP003905,2025-11-08 17:36:09,Donna Moore,donna.moore@yahoo.fr,,Email,Refund request,Resolved,14:47
SUPPORT,SUP003906,SUP003906,2025-11-08 20:15:02,Barry Turnbull,barry.turnbull@yahoo.com,+44 7318407775,Email,Refund request,Open,
SUPPORT,SUP003907,SUP003907,2025-11-08 20:36:36,Louise Reynolds,louise.reynolds@hotmail.com,+44 7929766499,Email,Refund request,Resolved,12:06
SUPPORT,SUP003908,SUP003908,2025-11-08 23:22:34,Derba Webb,debra.webb@hotmail.com,+44 7190239236,Email,Refund request,Resolved,14:58
SUPPORT,SUP003909,SUP003909,2025-11-09 00:47:48,Ian Jones,ian.jones@yahoo.com,,Email,Refund request,Resolved,21:12
SUPPORT,SUP003910,SUP003910,2025-11-09 02:40:58,Reece Turner,reece.turner@gmail.com,+44 7475022443,Phone,Enquiry,Resolved,05:46
SUPPORT,SUP003911,SUP003911,2025-11-09 03:00:20,Christopher Peacock,,+44 7725852812,Phone,Accessibility,Resolved,09:01
SUPPORT,SUP003912,SUP003912,2025-11-09 03:22:56,Rosemary Dunn,rosemary.dunn@gmail.com,+44 7978178496,Email,Refund request,Resolved,33:03
SUPPORT,SUP003913,SUP003913,2025-11-09 04:55:03,Gordon Simpson,gordon.simpson@hotmail.com,,Email,Enquiry,Open,
SUPPORT,SUP003914,SUP003914,2025-11-09 06:22:40,Alexander Potter,alexander.potter@aol.com,+44 7915417629,Phone,Enquiry,Resolved,12:44
SUPPORT,SUP003915,SUP003915,2025-11-09 06:33:56,Susan Miller,susan.miler@gmail.com,+44 7065804368,Email,Refund request,Open,
SUPPORT,SUP003916,SUP003916,2025-11-09 07:35:25,Teresa Marsh,teresa.marsh@yahoo.com,+44 7425947520,Email,Enquiry,Resolved,05:50
SUPPORT,SUP003917,SUP003917,2025-11-09 07:58:34,Simon Thomas,simon.thomas@yahoo.com,+44 7913028025,Phone,Refund request,Open,
SUPPORT,SUP003918,SUP003918,2025-11-09 08:19:02,Holly Powell,holly.powell@yahoo.com,,Email,Enquiry,Open,
SUPPORT,SUP003919,SUP003919,2025-11-09 09:37:39,Garry Perry,garry.perry@aol.com,,Email,Complaint,Open,
SUPPORT,SUP003920,SUP003920,2025-11-09 11:16:14,Carole Reeves,carole.reeves@gmail.com,+44 7791572788,Email,Refund request,Open,
SUPPORT,SUP003921,SUP003921,2025-11-09 12:18:51,Grace Turner,grace.turner2@gmail.com,+44 7634766878,Phone,Refund request,Resolved,31:03
SUPPORT,SUP003922,SUP003922,2025-11-09 14:01:14,Chloe Stewart,chloe.stewart@yahoo.com,,Email,Refund request,Resolved,20:21
SUPPORT,SUP003923,SUP003923,2025-11-09 14:24:53,Brett Finch,brett.finch@aol.com,,Email,Refund request,Resolved,37:16
SUPPORT,SUP003924,SUP003924,2025-11-09 16:25:05,Charles Thornton,charles.thorntn@yahoo.com,+44 7012569548,Email,Refund request,Resolved,04:18
SUPPORT,SUP003925,SUP003925,2025-11-09 17:27:48,Dorothy Ryan,dorothy.ryan@hotmail.com,+44 7991106724,Email,Refund request,Resolved,44:23
SUPPORT,SUP003926,SUP003926,2025-11-09 18:04:18,Joanna Davies,joanna.davies@yahoo.com,+44 7544469341,Phone,Complaint,Resolved,32:44
SUPPORT,SUP003927,SUP003927,2025-11-09 19:12:06,Trevor Edwards,trevor.edwards@hotmail.com,,Email,Accessibility,Resolved,28:20
SUPPORT,SUP003928,SUP003928,2025-11-09 20:41:45,Jenna Knight,jenna.knight@yahoo.com,+44 7080351759,Email,Refund request,Resolved,09:03
SUPPORT,SUP003929,SUP003929,2025-11-09 21:48:37,Rachel Davies,rachel.davies@gmail.com,+44 7814427909,Phone,Complaint,Resolved,19:41
SUPPORT,SUP003930,SUP003930,2025-11-09 22:38:04,Cheryl Smith,cheryl.smith@yahoo.com,+44 7087934688,Phone,Refund request,Resolved,22:17
SUPPORT,SUP003931,SUP003931,2025-11-09 23:49:19,Anne Jenkins,anne.jenkins@gmail.com,+44 7577050879,Phone,Refund request,Resolved,10:21
SUPPORT,SUP003932,SUP003932,2025-11-10 00:40:06,Ellie Allen,ellie.allen@hotmail.com,+44 7643810551,Email,Refund request,Resolved,15:18
SUPPORT,SUP003933,SUP003933,2025-11-10 01:20:04,Bernard Pery,bernard.perry@gmail.com,+44 7988953538,Email,Refund request,Open,
SUPPORT,SUP003934,SUP003934,2025-11-10 07:32:04,Matthew Wood,mattehw.wood@gmail.com,,Email,Enquiry,Resolved,01:45
SUPPORT,SUP003935,SUP003935,2025-11-10 08:29:31,Jane Thompson,jane.thompson@gmail.com,+44 7403255034,Email,Refund request,Resolved,16:31
SUPPORT,SUP003936,SUP003936,2025-11-10 08:52:07,Kate Patel,kate.patel@gmail.com,+44 7995608608,Email,Complaint,Resolved,30:37
SUPPORT,SUP003937,SUP003937,2025-11-10 09:30:50,Terry Patel,terry.ptel@hotmail.com,+44 7745355665,Phone,Accessibility,Resolved,20:19
SUPPORT,SUP003938,SUP003938,2025-11-10 09:44:11,Megan Sanders,megan.sanders@hotmail.com,+44 7016326917,Email,Enquiry,Resolved,01:32
SUPPORT,SUP003939,SUP003939,2025-11-10 09:50:27,Simon Jenkins,simon.jenkins@hotmail.com,+44 7212448682,Email,Complaint,Resolved,39:38
SUPPORT,SUP003940,SUP003940,2025-11-10 09:54:23,Hollie Elliott,hollie.elliott@hotmail.com,+44 7185184620,Email,Accessibility,Resolved,10:23
SUPPORT,SUP003941,SUP003941,2025-11-10 15:30:07,Lindsey Stevens,lindsey.stevens@yahoo.com,+44 7799217799,Email,Accessibility,Resolved,01:04
SUPPORT,SUP003942,SUP003942,2025-11-10 16:11:34,Nicola Hobbs,nicola.hobbs@hotmail.com,+44 7998255951,Email,Complaint,Resolved,16:54
SUPPORT,SUP003943,SUP003943,2025-11-10 16:13:56,Gail Barker,gail.barker@gmail.com,+44 7034918323,Email,Accessibility,Resolved,12:37
SUPPORT,SUP003944,SUP003944,2025-11-10 17:26:59,Sophie Taylor,sophie.taylor@gmail.com,,Email,Refund request,Resolved,32:25
SUPPORT,SUP003945,SUP003945,2025-11-10 17:55:29,Geoffrey Morris,geoffrey.morris@hotmail.com,+44 7069034147,Email,Refund request,Resolved,08:29
SUPPORT,SUP003946,SUP003946,2025-11-10 19:09:33,JamesGray,james.gray@gmail.com,+44 7949984734,Phone,Refund request,Resolved,02:27
SUPPORT,SUP003947,SUP003947,2025-11-10 19:48:40,Leigh Stephenson,leigh.stephenson@yahoo.com,+44 7181043959,Email,Enquiry,Open,
SUPPORT,SUP003948,SUP003948,2025-11-10 20:42:05,Gregory Barber,gregory.barber@yahoo.com,,Email,Refund request,Resolved,10:58
SUPPORT,SUP003949,SUP003949,2025-11-10 22:12:02,Callum Cook,callum.cook@hotmail.co.uk,+44 7654540077,Phone,Complaint,Open,
SUPPORT,SUP003950,SUP003950,2025-11-10 22:57:57,Christopher Fox,,+44 7096817069,Phone,Enquiry,Resolved,07:08
SUPPORT,SUP003951,SUP003951,2025-11-11 03:27:06,Nicholas Forster,nicholas.forster@gmail.com,+44 7918196236,Email,Refund request,Open,
SUPPORT,SUP003952,SUP003952,2025-11-11 03:45:25,Owen Thomas,owen.thomas@yahoo.com,+44 7590800579,Email,Enquiry,Resolved,05:46
SUPPORT,SUP003953,SUP003953,2025-11-11 05:55:08,Tracey Burns,tracey.burns@gmail.com,+44 7697934074,Phone,Refund request,Resolved,18:12
SUPPORT,SUP003954,SUP003954,2025-11-11 06:33:15,Danielle Hayes,danielle.hayes@yahoo.com,+44 7545185091,Email,Refund request,Resolved,14:01
SUPPORT,SUP003955,SUP003955,2025-11-11 06:43:24,Lauren Howard,laren.howard@gmail.com,+44 7166028171,Phone,Accessibility,Open,
SUPPORT,SUP003956,SUP003956,2025-11-11 11:47:28,Kim Thomas,kim.thomas@aol.com,+44 7048814975,Email,Complaint,Resolved,36:10
SUPPORT,SUP003957,SUP003957,2025-11-11 12:34:22,Rita Miller,rita.miller@aol.com,,Email,Enquiry,Resolved,06:49
SUPPORT,SUP003958,SUP003958,2025-11-11 13:29:01,Diana Vincent,diana.vincent@gmail.com,+44 7439145979,Email,Refund request,Resolved,08:38
SUPPORT,SUP003959,SUP003959,2025-11-11 13:55:12,Cameron Smith,cameron.smith@hotmail.com,+44 7499071445,Phone,Enquiry,Resolved,14:02
SUPPORT,SUP003960,SUP003960,2025-11-11 15:49:17,Rhys Cook,rhys.cook@hotmail.com,+44 7945504709,Email,Complaint,Resolved,36:04
SUPPORT,SUP003961,SUP003961,2025-11-11 19:54:00,Gerald Thomas,gerald.thomas@gmail.com,+44 7094684702,Email,Refund request,Resolved,10:57
SUPPORT,SUP003962,SUP003962,2025-11-11 21:11:53,Carolyn Nicholson,carolyn.nicholson@gmail.com,,Email,Complaint,Resolved,25:40
SUPPORT,SUP003963,SUP003963,2025-11-11 22:24:12,Georgina Waters,georgina.waters@gmail.com,+44 7228559018,Email,Accessibility,Resolved,09:33
SUPPORT,SUP003964,SUP003964,2025-11-12 05:36:53,Anna Pugh,anna.pugh@yahoo.com,+44 7340153209,Email,Refund request,Resolved,04:42
SUPPORT,SUP003965,SUP003965,2025-11-12 06:14:23,Beth Naylor,beth.naylor@hotmail.co.uk,+44 7099659799,Email,Refund request,Resolved,04:46
SUPPORT,SUP003966,SUP003966,2025-11-12 06:18:29,Howard Wells,ohward.wells@gmail.com,+44 7380984583,Email,Accessibility,Resolved,01:39
SUPPORT,SUP003967,SUP003967,2025-11-12 11:01:35,Barbara Pearce,barbara.pearce@hotmail.com,+44 7103299286,Email,Accessibility,Resolved,20:37
SUPPORT,SUP003968,SUP003968,2025-11-12 12:24:15,Gareth Evans,gareth.evans@aol.com,+44 7226584460,Email,Refund request,Resolved,10:12
SUPPORT,SUP003969,SUP003969,2025-11-12 14:34:17,Tracy Williams,,+44 7948072582,Phone,Refund request,Resolved,10:36
SUPPORT,SUP003970,SUP003970,2025-11-12 15:02:08,Suzanne Baker,suzanne.baker@yahoo.com,+44 7380052838,Email,Refund request,Open,
SUPPORT,SUP003971,SUP003971,2025-11-12 15:31:11,Joanne Brady,joanne.brady@yahoo.com,+44 7101676583,Email,Complaint,Open,
SUPPORT,SUP003972,SUP003972,2025-11-12 16:00:35,Lucy Williams,lucy.williams@gmail.com,+44 7245229116,Email,Complaint,Resolved,44:18
SUPPORT,SUP003973,SUP003973,2025-11-12 16:09:28,Carolyn Nicholson,carolyn.nicholson@gmail.com,+44 7989450989,Phone,Refund request,Resolved,32:48
SUPPORT,SUP003974,SUP003974,2025-11-12 17:50:31,Heather Ahmed,heather.ahmed@yahoo.com,,Email,Refund request,Resolved,06:31
SUPPORT,SUP003975,SUP003975,2025-11-12 20:20:26,Mark Davies,mark.davies@hotmail.co.uk,+44 7479273382,Email,Refund request,Resolved,29:18
SUPPORT,SUP003976,SUP003976,2025-11-13 00:34:50,Marion Wells,marion.wells@yahoo.com,+44 7878763619,Email,Refund request,Resolved,13:51
SUPPORT,SUP003977,SUP003977,2025-11-13 00:35:26,James Burton,,+44 7279652679,Phone,Refund request,Resolved,19:54
SUPPORT,SUP003978,SUP003978,2025-11-13 01:23:13,Georgia Wright,,+44 7350334034,Phone,Accessibility,Resolved,10:42
SUPPORT,SUP003979,SUP003979,2025-11-13 01:47:25,Joe Mason,joe.mason@hotmail.com,+44 7834174733,Email,Enquiry,Resolved,01:01
SUPPORT,SUP003980,SUP003980,2025-11-13 02:09:22,Melanie Lawson,melanie.lawson@gmail.com,+44 7954201228,Phone,Refund request,Resolved,06:58
SUPPORT,SUP003981,SUP003981,2025-11-13 02:57:09,Dylan Davies,dylan.davies@hotmail.com,+44 7600693123,Email,Accessibility,Resolved,09:58
SUPPORT,SUP003982,SUP003982,2025-11-13 07:33:24,Charlene Smith,charlene.smith@msn.com,+44 7256351342,Email,Refund request,Resolved,14:58
SUPPORT,SUP003983,SUP003983,2025-11-13 09:28:15,Graeme Dixon,graeme.dixon@hotmail.com,+44 7102379550,Phone,Accessibility,Open,
SUPPORT,SUP003984,SUP003984,2025-11-13 10:43:27,Sarah Hunt,sarah.hunt@aol.com,,Email,Enquiry,Resolved,00:30
SUPPORT,SUP003985,SUP003985,2025-11-13 10:44:30,Cheryl O'Connor,cheryl.oconnor@yahoo.com,,Email,Complaint,Resolved,32:21
SUPPORT,SUP003986,SUP003986,2025-11-13 12:01:46,Oliver Morley,oliver.morley@hotmail.com,,Email,Refund request,Resolved,06:34
SUPPORT,SUP003987,SUP003987,2025-11-13 13:48:14,Lydia Webster,lydia.webster@yahoo.com,+44 7556508163,Email,Refund request,Resolved,13:14
SUPPORT,SUP003988,SUP003988,2025-11-13 16:58:19,Alan Moore,alan.moore@yahoo.com,,Email,Accessibility,Open,
SUPPORT,SUP003989,SUP003989,2025-11-13 17:26:13,Craig Harris,craig.harris@wanadoo.fr,+44 7311696437,Email,Accessibility,Resolved,25:20
SUPPORT,SUP003990,SUP003990,2025-11-13 17:44:13,Claire Wilson,claire.wilson@hotmail.fr,+44 7710398218,Email,Refund request,Open,
SUPPORT,SUP003991,SUP003991,2025-11-13 18:35:53,Aimee Khan,aimee.khan@yahoo.com,+44 7927722862,Email,Refund request,Resolved,38:37
SUPPORT,SUP003992,SUP003992,2025-11-13 19:47:12,Jacob Dickinson,jacob.dickinson@gmail.com,+44 7730732348,Email,Complaint,Resolved,49:50
SUPPORT,SUP003993,SUP003993,2025-11-13 20:29:27,Geraldine Sanderson,geraldine.saderson@yahoo.com,+44 7992524581,Email,Accessibility,Resolved,11:24
SUPPORT,SUP003994,SUP003994,2025-11-13 23:30:35,Joel Barrett,joel.barrett@gmail.com,,Email,Refund request,Resolved,12:34
SUPPORT,SUP003995,SUP003995,2025-11-14 01:39:29,Dawn McLean,dawn.mclean@hotmail.com,+44 7060954438,Email,Refund request,Open,
SUPPORT,SUP003996,SUP003996,2025-11-14 02:10:56,Alan Richards,alan.richards@yahoo.com,+44 7237658363,Email,Complaint,Resolved,33:51
SUPPORT,SUP003997,SUP003997,2025-11-14 02:19:07,Holly Roberts,,+44 7137396449,Phone,Complaint,Resolved,12:29
SUPPORT,SUP003998,SUP003998,2025-11-14 02:32:31,Bethany Warnr,bethany.warner@orange.fr,+44 7929242243,Email,Refund request,Open,
SUPPORT,SUP003999,SUP003999,2025-11-14 03:04:13,Leon Taylor,leon.taylor@gmail.com,+44 7738480522,Email,Refund request,Resolved,13:26
SUPPORT,SUP004000,SUP004000,2025-11-14 04:08:30,Mohamed Day,mohamed.day@gmail.com,+44 7979109109,Email,Refund request,Resolved,12:35
SUPPORT,SUP004001,SUP004001,2025-11-14 04:54:25,Bernard May,bernard.may@yahoo.com,+44 7077460093,Phone,Complaint,Resolved,25:04
SUPPORT,SUP004002,SUP004002,2025-11-14 07:28:10,Chelsea Marshall,chelsea.marshall@yahoo.fr,+44 7781803147,Email,Accessibility,Resolved,03:20
SUPPORT,SUP004003,SUP004003,2025-11-14 07:32:54,Simon Howell,simon.howell@gmail.com,,Email,Enquiry,Resolved,12:23
SUPPORT,SUP004004,SUP004004,2025-11-14 07:54:49,Frank Jackson,frank.jackson@hotmail.com,+44 7876219413,Email,Refund request,Resolved,72:00
SUPPORT,SUP004005,SUP004005,2025-11-14 11:08:57,Christine Smith,chrisitne.smith@yahoo.com,+44 7815605252,Email,Refund request,Resolved,16:28
SUPPORT,SUP004006,SUP004006,2025-11-14 14:12:06,Amelia Jordan,amelia.jordan@yahoo.com,,Email,Refund request,Resolved,28:11
SUPPORT,SUP004007,SUP004007,2025-11-14 17:40:46,Jayne Willis,jayne.willis@gmail.com,+44 7084752078,Phone,Accessibility,Resolved,01:54
SUPPORT,SUP004008,SUP004008,2025-11-14 19:25:27,Alice Hall,alice.hall@gmail.com,+44 7130012094,Email,Enquiry,Resolved,11:30
SUPPORT,SUP004009,SUP004009,2025-11-14 21:31:55,Declan Sharp,declan.sharp@hotmail.com,+44 7744846519,Email,Refund request,Resolved,07:26
SUPPORT,SUP004010,SUP004010,2025-11-14 23:27:55,Dorothy White,dorothy.white@hotmail.com,+44 7187591118,Phone,Enquiry,Resolved,03:33
SUPPORT,SUP004011,SUP004011,2025-11-15 00:04:15,Natasha Porter,natasha.porter@yahoo.com,,Email,Complaint,Resolved,09:10
SUPPORT,SUP004012,SUP004012,2025-11-15 02:18:10,Hayley Patel,hayley.patel@gmail.com,+44 7493860350,Email,Refund request,Resolved,23:22
SUPPORT,SUP004013,SUP004013,2025-11-15 03:51:35,Lynda Reynolds,lynda.reynolds@hotmail.com,+44 7545091338,Email,Refund request,Resolved,16:17
SUPPORT,SUP004014,SUP004014,2025-11-15 04:27:54,Dean Turner,dean.turner@yahoo.com,,Email,Accessibility,Resolved,02:32
SUPPORT,SUP004015,SUP004015,2025-11-15 04:50:45,Jodie James,jodie.james@aol.com,+44 7115856724,Email,Enquiry,Resolved,06:02
SUPPORT,SUP004016,SUP004016,2025-11-15 07:54:40,Marion Lawrence,marion.lawrence@yahoo.com,+44 7735445335,Email,Refund request,Resolved,03:11
SUPPORT,SUP004017,SUP004017,2025-11-15 08:43:57,Charlie White,charlie.white@hotmail.com,+44 7456793947,Phone,Refund request,Resolved,32:28
SUPPORT,SUP004018,SUP004018,2025-11-15 11:52:47,Iain Wall,iain.wall@yahoo.com,+44 7278618277,Email,Refund request,Resolved,15:27
