source_system,source_record_id,transaction_id,transaction_date_time,guest_transaction,portal_user_id,billing_address,billing_postcode,event_id,event_name,event_category,event_date,ticket_type,ticket_quantity,unit_price,transaction_total,card_brand,cardholder_name,card_last_4,email,purchaser_first_name,purchaser_surname,telephone_number
ECOMMERCE,TXN010145,TXN010145,2025-06-16 05:05:08,True,,"Flat 14, Parker Road, Newry",BT343VX,EVT0042,Late Night Comedy Club,Comedy,2025-10-18,Seated,1,43.75,43.75,Mastercard,Megan Harvey,6532,megan.harvey@gmail.com,Megan,Harvey,+44 7367576609
ECOMMERCE,TXN010146,TXN010146,2025-06-16 05:29:44,False,USR003458,"Flat 82, Hayward Crest, Middlesbrough",TS1 0FZ,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,1,40.79,40.79,Mastercard,Elliott Greenwood,7951,elliott.greenwood@yahoo.com,Elliott,Greenwood,+44 7001571050
ECOMMERCE,TXN010147,TXN010147,2025-06-16 07:43:07,True,,"5 Doyle Manor, Northampton",NN1 9DO,EVT0036,Neon Signals,Music,2025-09-06,Standing,1,64.58,64.58,American Express,Stewart Watts,4111,stewart.watts@gmail.com,Stewart,Watts,+44 7400349192
ECOMMERCE,TXN010148,TXN010148,2025-06-16 08:03:03,False,USR003855,"Flat 44, Benjamin Spurs, Lincoln",LN1 6YS,EVT0029,The Golden Letter,Theatre,2025-07-19,Standing,2,48.59,97.18,Visa,Vanessa G.,0197,vanessa.george@hotmail.com,Vanessa,George,+44 7080785363
ECOMMERCE,TXN010149,TXN010149,2025-06-16 08:13:58,False,USR001576,"5 Stanley Heights, Wolverhampton",WV1 8WV,EVT0042,Late Night Comedy Club,Comedy,2025-10-18,Seated,3,43.75,131.25,Visa,Simon Dawson,1864,simon.dawson@yahoo.com,Simon,Dawson,+44 7298 053859
ECOMMERCE,TXN010150,TXN010150,2025-06-16 10:10:42,True,,"65 Paula Bridge, Chester",CH1 8QL,EVT0044,Winter Circus,Family,2025-11-01,Standing,1,66.38,66.38,Visa,Alan Harris,6079,alan.harris@hotmail.com,Alan,Harris,+44 7921180171
ECOMMERCE,TXN010151,TXN010151,2025-06-16 10:56:11,True,,"Studio 84, Lynn Summit, Newry",BT34 4LI,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,2,40.79,81.58,Mastercard,Daniel Spencer,3061,daniel.spencer@yahoo.com,Daniel,Spencer,+44 7781893616
ECOMMERCE,TXN010152,TXN010152,2025-06-16 11:08:39,False,USR000471,"1 Marshall Viaduct, Perth",PH1 5QA,EVT0031,Ultimate Challenge,Sport,2025-08-02,Standing,1,47.7,47.7,Visa,Shane Cartwright,5647,shane.cartwright@yahoo.com,Shane,Cartwright,+44 7766716470
ECOMMERCE,TXN010153,TXN010153,2025-06-16 11:20:53,True,,"164 Jones Ville, Newry",BT34 0LF,EVT0046,Championship Fight Night,Sport,2025-11-15,Standing,1,51.7,51.7,Visa,Holly Fox,0762,,Holly,Fox,+44 7408809761
ECOMMERCE,TXN010154,TXN010154,2025-06-16 12:36:23,False,USR002678,"467 Bell Forges, Brighton",BN1 0MJ,EVT0052,Winter Festival,Family,2025-12-27,Standing,4,23.33,93.32,Visa,Garry Davies,9727,garry.davies@yahoo.com,Garry,Davies,+44 7177279421
ECOMMERCE,TXN010155,TXN010155,2025-06-16 12:38:04,True,,"Flat 9, June Flat, Peterborough",PE1 8FG,EVT0040,Golden Parade,Music,2025-10-04,Standing,1,29.82,29.82,Visa,Leonard Green,5585,leonard.green@gmail.com,Leonard,Green,+44 7233840280
ECOMMERCE,TXN010156,TXN010156,2025-06-16 13:27:17,True,,"430 Carter Inlet, Gloucester",GL1 6YK,EVT0040,Golden Parade,Music,2025-10-04,Standing,1,29.82,29.82,Mastercard,Graeme Johnson,3662,graeme.johnson@gmail.com,Graeme,Johnson,
ECOMMERCE,TXN010157,TXN010157,2025-06-16 13:46:12,True,,"Studio 53, Hart Forks, London",SW1 1FZ,EVT0046,Championship Fight Night,Sport,2025-11-15,Standing,2,51.7,103.4,Visa,Arthur Cook,0653,arthur.cook@hotmail.com,Arthur,Cook,+44 7865010654
ECOMMERCE,TXN010158,TXN010158,2025-06-16 14:54:34,True,,"6 Ben Views, Inverness",IV1 9HZ,EVT0036,Neon Signals,Music,2025-09-06,Standing,3,64.58,193.74,Visa,Billy Chamberlain,1256,billy.chamberlain@yahoo.com,Billy,Chamberlain,+44 7482208223
ECOMMERCE,TXN010159,TXN010159,2025-06-16 14:59:09,True,,"Studio 39, Kayleigh Ford, Stoke-on-Trent",ST1 8TG,EVT0036,Neon Signals,Music,2025-09-06,Standing,1,64.58,64.58,Mastercard,Carly Chandler,1109,carly.chandler@hotmail.com,Carly,Chandler,+44 7219289497
ECOMMERCE,TXN010160,TXN010160,2025-06-16 15:43:16,True,,"Flat 71, Hollie Keys, Stoke-on-Trent",ST1 9GU,EVT0048,Championship Futsal Cup,Sport,2025-11-29,Standing,1,20.89,20.89,Visa,Jean Martin,1870,jean.martin@hotmail.com,Jean,Martn,
ECOMMERCE,TXN010161,TXN010161,2025-06-16 15:47:37,True,,"9 Mason Circle, Bangor",LL57 5PT,EVT0046,Championship Fight Night,Sport,2025-11-15,Standing,4,51.7,206.8,Visa,Kerry Watts,6308,kerry.watts@hotmail.com,Kerry,Watts,+44 7952554784
ECOMMERCE,TXN010162,TXN010162,2025-06-16 17:15:28,False,USR002386,"287 Hazel Isle, Leeds",LS1 2OK,EVT0030,Punchline Showcase,Comedy,2025-07-26,Seated,1,47.49,47.49,Mastercard,Douglas King,1486,douglas.king@gmail.com,Douglas,King,+44 7728034241
ECOMMERCE,TXN010163,TXN010163,2025-06-16 17:32:14,False,USR001526,"33 Barnes Meadows, Bath",BA1 3DX,EVT0029,The Golden Letter,Theatre,2025-07-19,Seated,1,65.43,65.43,Mastercard,Mohamed Collins,8141,mohamed.collins@hotmail.com,Mohamed,Collins,+44 7041682982
ECOMMERCE,TXN010164,TXN010164,2025-06-16 17:56:05,True,,"187 Frances Pike, Blackburn",BB1 5YM,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,1,25.17,25.17,Visa,Jake Cook,6560,jake.cook@yahoo.com,Jake,Cook,+44 7619960666
ECOMMERCE,TXN010165,TXN010165,2025-06-16 18:12:01,False,USR001833,"1 Spencer Trace, Ipswich",IP1 6YP,EVT0049,Indoor Sports Festival,Sport,2025-12-06,Standing,2,46.54,93.08,Mastercard,Jacob Newman,4718,jacob.newman@gmail.com,Jacob,Newman,+44 7767614116
ECOMMERCE,TXN010166,TXN010166,2025-06-16 18:45:51,False,USR001012,"395 Mitchell Square, Gloucester",GL16DI,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,1,25.17,25.17,Mastercard,Sean Richardson,9473,sean.richardson@gmail.com,Sean,Richardson,+44 7840 028543
ECOMMERCE,TXN010167,TXN010167,2025-06-16 20:26:47,False,USR003321,"Flat 05W, Mitchell Heights, London",W1 7HF,EVT0033,Crimson Sound,Music,2025-08-16,Standing,1,21.87,21.87,Visa,Jake Freeman,3442,jake.freeman@hotmail.com,Jake,Freeman,+44 7535668661
ECOMMERCE,TXN010168,TXN010168,2025-06-16 20:42:55,True,,"Studio 61Q, Maria Lodge, London",SW1 5KL,EVT0027,Neon Sound,Music,2025-07-05,Seated,1,57.11,57.11,Visa,Andrea Lewis,4242,andrea.lewis@yahoo.com,Andrea,Lewis,+44 7307152945
ECOMMERCE,TXN010169,TXN010169,2025-06-16 22:24:35,True,,"Studio 57h, Nathan Union, London",E1 2ON,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,2,40.79,81.58,Visa,Marilyn Richardson,9321,marilyn.richardson@yahoo.com,Marilyn,Richardson,
ECOMMERCE,TXN010170,TXN010170,2025-06-17 00:10:21,True,,"Flat 0, Danielle Pike, Carlisle",CA1 7PH,EVT0027,Neon Sound,Music,2025-07-05,Standing,2,37.34,74.68,Mastercard,Kathryn Mills,2718,kathryn.mills@gmail.com,Kathryn,Mills,+44 7695603781
ECOMMERCE,TXN010171,TXN010171,2025-06-17 00:21:16,True,,"4 Price Squares, London",NW1 8BB,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Visa,Joseph Taylor,5497,joseph.taylor@hotmail.com,oJseph,Taylor,+44 7772798891
ECOMMERCE,TXN010172,TXN010172,2025-06-17 01:40:40,False,USR002785,"Flat 75G, Lee Squares, Gloucester",GL1 5QU,EVT0027,Neon Sound,Music,2025-07-05,Seated,2,57.11,114.22,Visa,Julia West,0453,julia.west@gmail.com,Julia,West,
ECOMMERCE,TXN010173,TXN010173,2025-06-17 02:18:04,True,,"Flat 5, Eleanor Unions, Guildford",GU1 1EV,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,1,40.79,40.79,Visa,BEN JAMES,2816,ben.james@yahoo.com,Ben,James,+44 7194125023
ECOMMERCE,TXN010174,TXN010174,2025-06-17 03:09:45,True,,"8 Barnes Rapid, Sheffield",S1 3QW,EVT0025,The Last Portrait,Theatre,2025-06-21,Seated,1,46.83,46.83,Mastercard,Diana Kay,7143,diana.kay@gmail.com,Diana,Kay,
ECOMMERCE,TXN010175,TXN010175,2025-06-17 04:09:30,True,,"549 Barrett Branch, Coventry",CV19GP,EVT0040,Golden Parade,Music,2025-10-04,Seated,1,42.58,42.58,Mastercard,Maureen Davidson,2187,maureen.davidson@wanadoo.fr,Maureen,Davidson,+44 7725162197
ECOMMERCE,TXN010176,TXN010176,2025-06-17 04:39:16,False,USR000800,"Studio 89Q, Giles Canyon, Chesterfield",S40 9MA,EVT0040,Golden Parade,Music,2025-10-04,Standing,1,29.82,29.82,Visa,Amy Smith,7102,amy.smith@hotmail.com,Amy,Smith,0044 7713266994
ECOMMERCE,TXN010177,TXN010177,2025-06-17 05:03:17,False,USR002165,"0 Sinclair Drive, London",SW11AS,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,1,25.17,25.17,Mastercard,Marion Wells,2574,marion.wells@yahoo.com,Marion,Wells,+44 7878763619
ECOMMERCE,TXN010178,TXN010178,2025-06-17 05:05:39,True,,"Flat 91, Andrea Turnpike, Carlisle",CA19FC,EVT0027,Neon Sound,Music,2025-07-05,Seated,2,57.11,114.22,Visa,Jessica Harris,5429,jessica.harris@hotmail.com,Jessica,Harris,+44 7584782077
ECOMMERCE,TXN010179,TXN010179,2025-06-17 05:24:18,False,USR002895,"04 Thomas Estates, Sunderland",SR1 5MD,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,1,66.8,66.8,Visa,Glenn Harvey,3807,glenn.harvey@yahoo.com,Glenn,Harvey,+44 7292951546
ECOMMERCE,TXN010180,TXN010180,2025-06-17 07:16:47,True,,"3 Dean Garden, London",SE1 5QT,EVT0029,The Golden Letter,Theatre,2025-07-19,Standing,2,48.59,97.18,Mastercard,Cameron Nicholls,9059,cameron.nicholls@gmail.com,Cameron,Nicholls,+44 7809630867
ECOMMERCE,TXN010181,TXN010181,2025-06-17 08:58:48,True,,"98 Winter Centers, Middlesbrough",TS1 8AB,EVT0036,Neon Signals,Music,2025-09-06,Seated,2,88.3,176.6,Visa,Alexander Walsh,0906,alexander.walsh@yahoo.com,Alexander,Walsh,
ECOMMERCE,TXN010182,TXN010182,2025-06-17 09:22:58,False,USR001870,"Studio 64, Miller Avenue, Ipswich",IP1 4HA,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,2,25.17,50.34,Visa,Stephanie Payne,0567,stephanie.payne@gmail.com,Stephanie,Payne,+44 7873155261
ECOMMERCE,TXN010183,TXN010183,2025-06-17 10:46:44,False,USR001263,"Studio 55p, King Lane, London",N1 3ND,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,1,66.8,66.8,Visa,Rachael Mahmood,1134,rachael.mahmood@hotmail.com,R.,Mahmood,+44 7287496288
ECOMMERCE,TXN010184,TXN010184,2025-06-17 11:44:35,True,,"29 Joanna Vista, London",SE1 9SS,EVT0045,Big Sessions,Comedy,2025-11-08,Standing,1,67.78,67.78,Mastercard,Janice Hughes,3518,janice.hughes@hotmail.com,Janice,Hughes,+44 7563199801
ECOMMERCE,TXN010185,TXN010185,2025-06-17 12:06:35,True,,"Flat 97t, Young Roads, Preston",PR1 3LG,EVT0030,Punchline Showcase,Comedy,2025-07-26,Seated,3,47.49,142.47,American Express,Dominic Martin,4698,dominic.martin@gmail.com,Dominic,Martin,+44 7988191367
ECOMMERCE,TXN010186,TXN010186,2025-06-17 12:07:43,True,,"13 Singh Ways, Coventry",CV1 4IJ,EVT0039,City Boxing Showcase,Sport,2025-09-27,Standing,3,61.56,184.68,Visa,William Haynes,6652,william.haynes@hotmail.com,William,Haynes,+44 7888038854
ECOMMERCE,TXN010187,TXN010187,2025-06-17 13:00:33,False,USR004261,"Studio 90e, Sally Cliffs, Liverpool",L1 7BK,EVT0044,Winter Circus,Family,2025-11-01,Standing,1,66.38,66.38,Visa,Louis Day,5654,louis.day@gmail.com,Louis,Day,+44 7422480674
ECOMMERCE,TXN010188,TXN010188,2025-06-17 13:01:59,True,,"Flat 72b, Patel Forks, Brighton",BN1 5KG,EVT0033,Crimson Sound,Music,2025-08-16,Standing,2,21.87,43.74,Visa,Trevor Ford,1649,trevorford@hotmail.com,Trevor,Ford,+44 7981831756
ECOMMERCE,TXN010189,TXN010189,2025-06-17 13:33:17,True,,"67 Kathleen Mews, Newport",NP20 4DB,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,1,66.8,66.8,Visa,Donna Johnson,7255,donna.johnson@aol.com,Donna,Johnson,+44 7781034797
ECOMMERCE,TXN010190,TXN010190,2025-06-17 14:10:18,True,,"4 Thomas Knoll, London",N19XJ,EVT0028,Midnight Sound,Music,2025-07-12,Standing,1,59.14,59.14,Visa,Allan Poole,2676,allan.poole@hotmail.com,Allan,Poole,+44 7103032702
ECOMMERCE,TXN010191,TXN010191,2025-06-17 14:39:25,True,,"661 Richards River, Brighton",BN1 6MK,EVT0026,The Hidden Garden,Theatre,2025-06-28,Seated,1,44.86,44.86,Visa,Mohammad Marsh,6691,mohammad.marsh@hotmail.fr,Mohammad,Marsh,+44 7319792800
ECOMMERCE,TXN010192,TXN010192,2025-06-17 14:49:11,True,,"Flat 5, Damian Plains, Birmingham",B1 7ZC,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Visa,Alan Booth,1345,alan.booth@yahoo.com,lan,Booth,+44 7228447445
ECOMMERCE,TXN010193,TXN010193,2025-06-17 14:49:20,True,,"Studio 5, Aaron Key, Aberdeen",AB10 8XQ,EVT0034,Unfiltered Night,Comedy,2025-08-23,Seated,1,64.68,64.68,Mastercard,Ronald Webb,4050,ronaldwebb61@outlook.com,Ronald,Webb,
ECOMMERCE,TXN010194,TXN010194,2025-06-17 16:04:34,False,USR003204,"Studio 16, Harding Cliffs, Exeter",EX1 1JD,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,1,40.79,40.79,Visa,Gemma Dodd,8494,gemma.dodd@yahoo.com,Gemma,Dodd,+44 7677671943
ECOMMERCE,TXN010195,TXN010195,2025-06-17 16:54:01,True,,"2 Jessica Fords, Cambridge",CB1 9FM,EVT0044,Winter Circus,Family,2025-11-01,Standing,1,66.38,66.38,Mastercard,Sandra Pearson,2418,sandra.pearson@orange.fr,Sandra,Pearson,
ECOMMERCE,TXN010196,TXN010196,2025-06-17 17:47:50,False,USR003529,"074 Gareth Terrace, Gloucester",GL1 3QP,EVT0031,Ultimate Challenge,Sport,2025-08-02,Standing,1,47.7,47.7,Mastercard,Gillian Stewart,2811,gillian.stewart@yahoo.com,Gillian,Stewart,+44 7182733048
ECOMMERCE,TXN010197,TXN010197,2025-06-17 20:39:47,True,,"Studio 2, Barker Walks, Southampton",SO14 6WF,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,3,25.17,75.51,Mastercard,Aaron Payne,1391,aaron.payne@gmail.com,Aaron,Payne,+44 7555852972
ECOMMERCE,TXN010198,TXN010198,2025-06-17 21:13:28,False,USR003165,"Flat 28, Clarke Camp, London",E1 9TY,EVT0043,Secret Workshop,Family,2025-10-25,Standing,1,60.21,60.21,Visa,Jake Jenkins,4657,jake.jenkins@yahoo.com,Jake,Jenkins,0044 7940079835
ECOMMERCE,TXN010199,TXN010199,2025-06-17 22:29:51,True,,"Flat 0, Marilyn Junction, Guildford",GU12OG,EVT0030,Punchline Showcase,Comedy,2025-07-26,Seated,1,47.49,47.49,Visa,Joe Lewis,9556,joe.lewis@yahoo.com,Joe,Lewis,+44 7461518215
ECOMMERCE,TXN010200,TXN010200,2025-06-17 22:42:57,True,,"Studio 06S, Clayton Keys, Guildford",GU1 4NL,EVT0047,Silver Signals,Music,2025-11-22,Seated,2,78.13,156.26,Visa,Leigh Hale,8973,leigh.hale@gmail.com,Leigh,Hale,+44 7945266606
ECOMMERCE,TXN010201,TXN010201,2025-06-18 00:00:25,True,,"Flat 58n, Shah Vista, Exeter",EX1 3SW,EVT0036,Neon Signals,Music,2025-09-06,Standing,1,64.58,64.58,Visa,Trevor Edwards,9224,trevor.edwards@hotmail.com,Trevor,Edwards,+44 7596287170
ECOMMERCE,TXN010202,TXN010202,2025-06-18 00:01:08,True,,"Studio 30A, Stephen Burg, Bangor",LL57 2JY,EVT0027,Neon Sound,Music,2025-07-05,Standing,2,37.34,74.68,Visa,Arthur Brookes,6976,arthur.brookes@gmail.com,Arthur,Brookes,+44 7806258475
ECOMMERCE,TXN010203,TXN010203,2025-06-18 01:25:26,False,USR002902,"8 Hunt Landing, Hull",HU1 0TQ,EVT0032,Great Kingdom,Family,2025-08-09,Seated,1,80.57,80.57,Visa,Daniel Kennedy,5608,daniel.kennedy@gmail.com,D.,Kennedy,+44 7190045215
ECOMMERCE,TXN010204,TXN010204,2025-06-18 01:54:54,True,,"0 Baxter Stravenue, Brighton",BN1 4RU,EVT0028,Midnight Sound,Music,2025-07-12,Standing,2,59.14,118.28,Visa,Craig Oliver,5601,craig.oliver@yahoo.com,Craig,Oliver,+44 7604186455
ECOMMERCE,TXN010205,TXN010205,2025-06-18 02:41:52,True,,"Studio 21e, Elliott Dale, Leeds",LS1 3NK,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Visa,June Johnson,0360,june.johnson@yahoo.com,June,Johnson,+44 7916911595
ECOMMERCE,TXN010206,TXN010206,2025-06-18 04:13:37,True,,"Flat 3, Cartwright Cliffs, Ipswich",IP1 4DY,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,1,66.8,66.8,Mastercard,Kirsty Thomas,1290,kirsty.thomas@gmail.com,Kirsty,Thomas,+44 7598602504
ECOMMERCE,TXN010207,TXN010207,2025-06-18 04:26:02,False,USR003043,"Studio 69n, Rees Harbors, London",N1 2DP,EVT0030,Punchline Showcase,Comedy,2025-07-26,Standing,3,41.95,125.85,Visa,Shannon Atkinson,0034,shannon.atkinson@hotmail.co.uk,Shannon,Atkinson,+44 7170631208
ECOMMERCE,TXN010208,TXN010208,2025-06-18 05:21:01,False,USR002016,"Studio 03J, Philip Manor, Norwich",NR13IV,EVT0047,Silver Signals,Music,2025-11-22,Seated,1,78.13,78.13,Visa,Mathew Thomson,2753,mathew.thomson@hotmail.com,Mathew,Thomson,+44 7144816210
ECOMMERCE,TXN010209,TXN010209,2025-06-18 05:33:52,True,,"Studio 25Y, McKenzie Place, London",SW1 5QM,EVT0041,Curious Discovery 2,Family,2025-10-11,Standing,1,27.19,27.19,Mastercard,Paula Lee,3488,paula.lee@yahoo.com,Paula,Lee,+44 7916868966
ECOMMERCE,TXN010210,TXN010210,2025-06-18 05:50:57,True,,"Studio 72G, Callum Forges, Chesterfield",S40 9XY,EVT0027,Neon Sound,Music,2025-07-05,Seated,1,57.11,57.11,Visa,Terry Carter,8976,terry.carter@gmail.com,Terry,Carter,+44 7755131583
ECOMMERCE,TXN010211,TXN010211,2025-06-18 05:55:31,True,,"Flat 02W, Newton Meadow, Guildford",GU1 3DP,EVT0040,Golden Parade,Music,2025-10-04,Standing,1,29.82,29.82,American Express,Carole Wilson,5410,carole.wilson@gmail.com,Carole,Wilson,
ECOMMERCE,TXN010212,TXN010212,2025-06-18 06:12:44,False,USR003574,"Flat 0, Stacey Lodge, Leeds",LS1 0FQ,EVT0027,Neon Sound,Music,2025-07-05,Seated,1,57.11,57.11,Mastercard,Olivia Burton,1045,olivia.burton@msn.com,Olivia,Burton,+447361453967
ECOMMERCE,TXN010213,TXN010213,2025-06-18 06:28:23,True,,"Flat 5, Damian Plains, Birmingham",B1 7ZC,EVT0027,Neon Sound,Music,2025-07-05,Seated,1,57.11,57.11,Visa,Alan Booth,9252,alan.booth@yahoo.com,Alan,Booth,+44 7228447445
ECOMMERCE,TXN010214,TXN010214,2025-06-18 08:04:38,False,USR002814,"420 Johnson Ville, Cambridge",CB1 2FH,EVT0048,Championship Futsal Cup,Sport,2025-11-29,Standing,1,20.89,20.89,Visa,Terry Russell,0730,terry.russell@yahoo.com,Terry,Russell,+44 7917625094
ECOMMERCE,TXN010215,TXN010215,2025-06-18 11:59:01,True,,"73 Dale Rapid, Bristol",BS1 1SL,EVT0046,Championship Fight Night,Sport,2025-11-15,Standing,1,51.7,51.7,Visa,Nicholas McLean,6090,nicholas.mclean@gmail.com,Nicholas,McLean,+44 7104639103
ECOMMERCE,TXN010216,TXN010216,2025-06-18 12:52:47,True,,"Studio 7, Garry Center, London",NW1 8XX,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,1,40.79,40.79,Mastercard,Raymond Dawson,8781,raymond.dawson@hotmail.com,Raymond,Dawson,+44 7250678275
ECOMMERCE,TXN010217,TXN010217,2025-06-18 13:02:56,False,USR001087,"0 Lord Garden, Wrexham",LL11 4WI,EVT0038,Wonderful Quest,Family,2025-09-20,Standing,1,57.34,57.34,Visa,Raymond D.,7366,raymond.davidson@yahoo.com,Raymond,Davidson,+44 7550352946
ECOMMERCE,TXN010218,TXN010218,2025-06-18 13:43:30,False,USR001031,"031 Dylan Lock, Guildford",GU1 0TS,EVT0040,Golden Parade,Music,2025-10-04,Seated,2,42.58,85.16,Visa,Geraldine Reid,9318,geraldine.reid@gmail.com,Geraldine,Reid,+44 7862647906
ECOMMERCE,TXN010219,TXN010219,2025-06-18 13:50:24,True,,"Studio 1, Susan Junctions, York",YO1 3IT,EVT0040,Golden Parade,Music,2025-10-04,Seated,1,42.58,42.58,Visa,Sylvia Houghton,6743,sylvia.houghton64@hotmail.com,Sylvia,Houghton,
ECOMMERCE,TXN010220,TXN010220,2025-06-18 14:06:42,True,,"Studio 1, Kevin Courts, Aberdeen",AB10 8BQ,EVT0046,Championship Fight Night,Sport,2025-11-15,Standing,1,51.7,51.7,Mastercard,Antony Jones,0105,antony.jones@aol.com,Antony,Jones,+44 7952188347
ECOMMERCE,TXN010221,TXN010221,2025-06-18 14:38:26,True,,"Flat 34, Metcalfe Run, London",W1 3VY,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,2,40.79,81.58,Mastercard,Dale Burke,8289,dale.burke@yahoo.com,Dale,Burke,+44 7330653338
ECOMMERCE,TXN010222,TXN010222,2025-06-18 14:59:02,True,,"Flat 96, Jodie Radial, London",W1 6YS,EVT0052,Winter Festival,Family,2025-12-27,Standing,1,23.33,23.33,Visa,Gareth White,9662,garethwhite@hotmail.com,Gareth,Whit,+44 7407682335
ECOMMERCE,TXN010223,TXN010223,2025-06-18 15:00:23,True,,"480 Geraldine Trafficway, Preston",PR10QA,EVT0028,Midnight Sound,Music,2025-07-12,Standing,1,59.14,59.14,Mastercard,Amy W.,9855,amy.williams65@gmail.com,Amy,Williams,+44 7816084160
ECOMMERCE,TXN010224,TXN010224,2025-06-18 15:30:02,True,,"Studio 55, Kirsty Turnpike, Chelmsford",CM1 4TC,EVT0027,Neon Sound,Music,2025-07-05,Standing,4,37.34,149.36,Mastercard,Gerald Harper,2184,gerald.harper@yahoo.com,Gerald,Harper,+44 7623982639
ECOMMERCE,TXN010225,TXN010225,2025-06-18 16:34:11,True,,"8 Gallagher Drive, Southampton",SO14 8EY,EVT0032,Great Kingdom,Family,2025-08-09,Seated,1,80.57,80.57,Visa,Amber Archer,4262,amber.archer@gmail.com,Amber,Archer,+44 7294357043
ECOMMERCE,TXN010226,TXN010226,2025-06-18 17:04:09,True,,"6 Carole View, Oxford",OX1 3XL,EVT0034,Unfiltered Night,Comedy,2025-08-23,Standing,1,35.86,35.86,Visa,Megan Taylor,0750,,Megan,Taylor,+44 7278606052
ECOMMERCE,TXN010227,TXN010227,2025-06-18 17:50:22,True,,"28 Alexander Stream, London",SW1 9ZA,EVT0044,Winter Circus,Family,2025-11-01,Standing,1,66.38,66.38,Visa,Mohamed Bailey,0171,mohamed.bailey@hotmail.co.uk,Mohamed,Bailey,+44 7869260677
ECOMMERCE,TXN010228,TXN010228,2025-06-18 18:13:12,True,,"03 Leslie Hill, London",SW1 4UG,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Visa,Sheila Davies,0605,sheila.davies@yahoo.com,Sheila,Davies,+44 7568534150
ECOMMERCE,TXN010229,TXN010229,2025-06-18 20:15:23,True,,"Studio 06s, William Pass, Liverpool",L1 5DN,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,1,40.79,40.79,Visa,Sara Morris,5664,,Sara,Morris,+44 7709341945
ECOMMERCE,TXN010230,TXN010230,2025-06-18 22:19:33,True,,"7 Hall Point, Liverpool",L1 8ES,EVT0037,Indoor Challenge,Sport,2025-09-13,Seated,1,60.1,60.1,Mastercard,Kelly Greenwood,4449,kelly.greenwood@yahoo.com,Kelly,Greenwood,+44 7303554767
ECOMMERCE,TXN010231,TXN010231,2025-06-18 23:53:00,True,,"263 Elliot Key, Aberystwyth",SY23 6RC,EVT0047,Silver Signals,Music,2025-11-22,Seated,2,78.13,156.26,Visa,Sandra Sullivan,2674,sandra.sullivan@gmail.com,Sandra,Sullivan,+44 7736779540
ECOMMERCE,TXN010232,TXN010232,2025-06-19 00:33:09,False,USR003445,"Flat 4, Kyle Turnpike, Gloucester",GL1 0LQ,EVT0048,Championship Futsal Cup,Sport,2025-11-29,Standing,1,20.89,20.89,Mastercard,Tracey Brown,4746,tracey.brown@hotmail.com,Tracey,Brown,+44 7140262830
ECOMMERCE,TXN010233,TXN010233,2025-06-19 00:55:36,False,USR001471,"7 Elliott Squares, Brighton",BN1 6IF,EVT0031,Ultimate Challenge,Sport,2025-08-02,Seated,2,55.41,110.82,Mastercard,Alison Harris,8589,alison.harris@hotmail.com,Alison,Harris,+44 7626622559
ECOMMERCE,TXN010234,TXN010234,2025-06-19 01:31:41,True,,"706 Harriet Route, London",N1 0XG,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,1,40.79,40.79,Visa,Chloe Morris,1120,chloe.morris@yahoo.com,Chloe,Morris,+44 7671925707
ECOMMERCE,TXN010235,TXN010235,2025-06-19 02:35:47,True,,"223 Jonathan Ferry, Shrewsbury",SY1 0VY,EVT0030,Punchline Showcase,Comedy,2025-07-26,Standing,1,41.95,41.95,American Express,Carole Ross,4804,caroel.ross@yahoo.com,Carole,Ross,+44 7400772370
ECOMMERCE,TXN010236,TXN010236,2025-06-19 02:54:25,True,,"Studio 19x, Patricia Forest, Sheffield",S19JI,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,1,66.8,66.8,Visa,Carole Hughes,8266,carole.hughes@hotmail.com,Carole,Hughes,
ECOMMERCE,TXN010237,TXN010237,2025-06-19 03:26:26,False,USR003867,"7 Bryant Shoals, Worcester",WR1 9BZ,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,2,40.79,81.58,Mastercard,Lee Thompson,7705,lee.thompson@gmail.com,Lee,Thompson,+44 7427220806
