source_system,source_record_id,crm_customer_id,transaction_id,marketing_contact_id,session_id,support_ticket_id,portal_user_id,linked_transaction_id,first_name_raw,surname_raw,full_name_raw,email_raw,phone_raw,address_raw,postcode_raw,date_of_birth_raw,first_name_normalised,surname_normalised,full_name_normalised,email_normalised,phone_normalised,address_normalised,postcode_normalised,date_of_birth_normalised,contact_name,last_contact_date,consent_status,emails_opened_count,links_clicked_count,email,postcode
MARKETING,MKT009732,,,MKT009732,,,,,,,Henry_Adams,henry.adams@hotmail.co.uk,,,CA1 0AA,,,,henryadams,henry.adams@hotmail.co.uk,,,CA10AA,,Henry_Adams,2025-11-20,False,4,1,henry.adams@hotmail.co.uk,CA1 0AA
MARKETING,MKT009733,,,MKT009733,,,,,,,,steven.johnson@msn.com,,,NG1 4EM,,,,,steven.johnson@msn.com,,,NG14EM,,,2025-11-20,True,4,1,steven.johnson@msn.com,NG1 4EM
MARKETING,MKT009734,,,MKT009734,,,,,,,Charlene_Heath,charlene.heath@hotmail.com,,,YO1 6XO,,,,charleneheath,charlene.heath@hotmail.com,,,YO16XO,,Charlene_Heath,2025-11-20,True,13,2,charlene.heath@hotmail.com,YO1 6XO
MARKETING,MKT009735,,,MKT009735,,,,,,,Pamela_Poole,pamela.poole@yahoo.fr,,,SA1 3CI,,,,pamelapoole,pamela.poole@yahoo.fr,,,SA13CI,,Pamela_Poole,2025-11-20,True,3,1,pamela.poole@yahoo.fr,SA1 3CI
MARKETING,MKT009736,,,MKT009736,,,,,,,Dorothy_Gibbs,dorothy.gibbs@gmail.com,,,NR1 6BZ,,,,dorothygibbs,dorothy.gibbs@gmail.com,,,NR16BZ,,Dorothy_Gibbs,2025-11-20,False,1,0,dorothy.gibbs@gmail.com,NR1 6BZ
MARKETING,MKT009737,,,MKT009737,,,,,,,Elliott_Moore,elliott.moore@gmail.com,,,N1 3UK,,,,elliottmoore,elliott.moore@gmail.com,,,N13UK,,Elliott_Moore,2025-11-20,True,5,0,elliott.moore@gmail.com,N1 3UK
MARKETING,MKT009738,,,MKT009738,,,,,,,Gerard_Richards,gerard.richards@gmail.com,,,LS1 8JV,,,,gerardrichards,gerard.richards@gmail.com,,,LS18JV,,Gerard_Richards,2025-11-20,True,2,0,gerard.richards@gmail.com,LS1 8JV
MARKETING,MKT009739,,,MKT009739,,,,,,,Gerald_Owen,gerald.owen@hotmail.com,,,WV1 6UC,,,,geraldowen,gerald.owen@hotmail.com,,,WV16UC,,Gerald_Owen,2025-11-20,False,3,0,gerald.owen@hotmail.com,WV1 6UC
MARKETING,MKT009740,,,MKT009740,,,,,,,,judith.bartlett@hotmail.com,,,WR1 1LA,,,,,judith.bartlett@hotmail.com,,,WR11LA,,,2025-11-20,False,9,2,judith.bartlett@hotmail.com,WR1 1LA
MARKETING,MKT009741,,,MKT009741,,,,,,,Carly_Cross,carly.cross@hotmail.com,,,E1 0PZ,,,,carlycross,carly.cross@hotmail.com,,,E10PZ,,Carly_Cross,2025-11-20,False,4,0,carly.cross@hotmail.com,E1 0PZ
MARKETING,MKT009742,,,MKT009742,,,,,,,ake_Ball,jake.ball@yahoo.com,,,PR1 3BC,,,,akeball,jake.ball@yahoo.com,,,PR13BC,,ake_Ball,2025-11-20,True,12,3,jake.ball@yahoo.com,PR1 3BC
MARKETING,MKT009743,,,MKT009743,,,,,,,,megan.pearce@hotmail.com,,,DE1 3SR,,,,,megan.pearce@hotmail.com,,,DE13SR,,,2025-11-20,True,8,2,megan.pearce@hotmail.com,DE1 3SR
MARKETING,MKT009744,,,MKT009744,,,,,,,Vanesas_Bell,vanessa.bell@yahoo.com,,,L1 7HG,,,,vanesasbell,vanessa.bell@yahoo.com,,,L17HG,,Vanesas_Bell,2025-11-20,True,7,0,vanessa.bell@yahoo.com,L1 7HG
MARKETING,MKT009745,,,MKT009745,,,,,,,Jodie_Roberts,jodie.roberts@hotmail.com,,,W1 1GA,,,,jodieroberts,jodie.roberts@hotmail.com,,,W11GA,,Jodie_Roberts,2025-11-20,True,4,2,jodie.roberts@hotmail.com,W1 1GA
MARKETING,MKT009746,,,MKT009746,,,,,,,Gail_Thomson,gail.thomson@hotmail.com,,,LL11 7WZ,,,,gailthomson,gail.thomson@hotmail.com,,,LL117WZ,,Gail_Thomson,2025-11-20,False,2,0,gail.thomson@hotmail.com,LL11 7WZ
MARKETING,MKT009747,,,MKT009747,,,,,,,Jason_Gregory,jason.gregory@yahoo.com,,,DL1 4XN,,,,jasongregory,jason.gregory@yahoo.com,,,DL14XN,,Jason_Gregory,2025-11-20,True,4,1,jason.gregory@yahoo.com,DL1 4XN
MARKETING,MKT009748,,,MKT009748,,,,,,,,jack.white@hotmail.com,,,CH1 1MU,,,,,jack.white@hotmail.com,,,CH11MU,,,2025-11-20,True,1,0,jack.white@hotmail.com,CH1 1MU
MARKETING,MKT009749,,,MKT009749,,,,,,,Gail_Khan,gail.khan@yahoo.com,,,CB1,,,,gailkhan,gail.khan@yahoo.com,,,CB1,,Gail_Khan,2025-11-20,True,10,1,gail.khan@yahoo.com,CB1
MARKETING,MKT009750,,,MKT009750,,,,,,,Elaine_Hopkins,elaine.hopkins25@hotmail.co.uk,,,BT34 8SC,,,,elainehopkins,elaine.hopkins25@hotmail.co.uk,,,BT348SC,,Elaine_Hopkins,2025-11-20,True,6,1,elaine.hopkins25@hotmail.co.uk,BT34 8SC
MARKETING,MKT009751,,,MKT009751,,,,,,,Stuart_Hughes,stuart.hughes@yahoo.com,,,NP20 5VQ,,,,stuarthughes,stuart.hughes@yahoo.com,,,NP205VQ,,Stuart_Hughes,2025-11-20,True,7,3,stuart.hughes@yahoo.com,NP20 5VQ
MARKETING,MKT009752,,,MKT009752,,,,,,,Damian_Mitchell,damian.mitchell@hotmail.com,,,NW1 7GP,,,,damianmitchell,damian.mitchell@hotmail.com,,,NW17GP,,Damian_Mitchell,2025-11-20,False,5,0,damian.mitchell@hotmail.com,NW1 7GP
MARKETING,MKT009753,,,MKT009753,,,,,,,Christian_Moore,cmoore22@hotmail.fr,,,E1 8XF,,,,christianmoore,cmoore22@hotmail.fr,,,E18XF,,Christian_Moore,2025-11-20,True,12,5,cmoore22@hotmail.fr,E1 8XF
MARKETING,MKT009754,,,MKT009754,,,,,,,Malcolm_Norman,malcolm.norman@aol.com,,,M1 3IB,,,,malcolmnorman,malcolm.norman@aol.com,,,M13IB,,Malcolm_Norman,2025-11-21,True,7,1,malcolm.norman@aol.com,M1 3IB
MARKETING,MKT009755,,,MKT009755,,,,,,,Karen_Hughes,karen.hughes@gmail.com,,,IV1 9LE,,,,karenhughes,karen.hughes@gmail.com,,,IV19LE,,Karen_Hughes,2025-11-21,True,3,0,karen.hughes@gmail.com,IV1 9LE
MARKETING,MKT009756,,,MKT009756,,,,,,,,dmorris25@hotmail.co.uk,,,SY23 3PH,,,,,dmorris25@hotmail.co.uk,,,SY233PH,,,2025-11-21,False,2,0,dmorris25@hotmail.co.uk,SY23 3PH
MARKETING,MKT009757,,,MKT009757,,,,,,,Gail_Lowe,gail.lowe@yahoo.com,,,HU1 7DA,,,,gaillowe,gail.lowe@yahoo.com,,,HU17DA,,Gail_Lowe,2025-11-21,True,1,0,gail.lowe@yahoo.com,HU1 7DA
MARKETING,MKT009758,,,MKT009758,,,,,,,Marc_Schofield,marc.schofield@yahoo.com,,,BT34 7LW,,,,marcschofield,marc.schofield@yahoo.com,,,BT347LW,,Marc_Schofield,2025-11-21,True,3,0,marc.schofield@yahoo.com,BT34 7LW
MARKETING,MKT009759,,,MKT009759,,,,,,,Russell_Powell,russell.powell@gmail.com,,,ST1 7GT,,,,russellpowell,russell.powell@gmail.com,,,ST17GT,,Russell_Powell,2025-11-21,False,2,0,russell.powell@gmail.com,ST1 7GT
MARKETING,MKT009760,,,MKT009760,,,,,,,Terence_Smith,terence.smith@hotmail.co.uk,,,HG1 0PP,,,,terencesmith,terence.smith@hotmail.co.uk,,,HG10PP,,Terence_Smith,2025-11-21,False,3,0,terence.smith@hotmail.co.uk,HG1 0PP
MARKETING,MKT009761,,,MKT009761,,,,,,,Margaret_Hall,margaret.hall@yahoo.com,,,NE1 2ZH,,,,margarethall,margaret.hall@yahoo.com,,,NE12ZH,,Margaret_Hall,2025-11-21,True,7,1,margaret.hall@yahoo.com,NE1 2ZH
MARKETING,MKT009762,,,MKT009762,,,,,,,Ashleigh_Cox,ashleigh.cox@gmail.com,,,CV1 8YO,,,,ashleighcox,ashleigh.cox@gmail.com,,,CV18YO,,Ashleigh_Cox,2025-11-21,True,10,2,ashleigh.cox@gmail.com,CV1 8YO
MARKETING,MKT009763,,,MKT009763,,,,,,,Vanessa_Ball,vanessaball25@aol.com,,,W1 9HB,,,,vanessaball,vanessaball25@aol.com,,,W19HB,,Vanessa_Ball,2025-11-21,True,4,0,vanessaball25@aol.com,W1 9HB
MARKETING,MKT009764,,,MKT009764,,,,,,,Duncan_Khan,duncan.khan@yahoo.com,,,M1 6JX,,,,duncankhan,duncan.khan@yahoo.com,,,M16JX,,Duncan_Khan,2025-11-21,False,10,0,duncan.khan@yahoo.com,M1 6JX
MARKETING,MKT009765,,,MKT009765,,,,,,,Marilyn_Elliott,marilyn.elliott@hotmail.com,,,DH1 8HH,,,,marilynelliott,marilyn.elliott@hotmail.com,,,DH18HH,,Marilyn_Elliott,2025-11-21,False,2,0,marilyn.elliott@hotmail.com,DH1 8HH
MARKETING,MKT009766,,,MKT009766,,,,,,,Jessica_Hill,jessica.hill@hotmail.com,,,CA1 7ML,,,,jessicahill,jessica.hill@hotmail.com,,,CA17ML,,Jessica_Hill,2025-11-21,True,3,1,jessica.hill@hotmail.com,CA1 7ML
MARKETING,MKT009767,,,MKT009767,,,,,,,Joanne_Jackson,joanne.jackson24@yahoo.com,,,BN1,,,,joannejackson,joanne.jackson24@yahoo.com,,,BN1,,Joanne_Jackson,2025-11-21,True,5,0,joanne.jackson24@yahoo.com,BN1
MARKETING,MKT009768,,,MKT009768,,,,,,,Daw_Barker,dawn.barker@hotmail.com,,,SY1 9FP,,,,dawbarker,dawn.barker@hotmail.com,,,SY19FP,,Daw_Barker,2025-11-21,True,4,1,dawn.barker@hotmail.com,SY1 9FP
MARKETING,MKT009769,,,MKT009769,,,,,,,,carole.reeves@gmail.com,,,CA1 9GR,,,,,carole.reeves@gmail.com,,,CA19GR,,,2025-11-21,True,3,0,carole.reeves@gmail.com,CA1 9GR
MARKETING,MKT009770,,,MKT009770,,,,,,,Denise_Brown,denise.brown@gmail.com,,,BT27 4VT,,,,denisebrown,denise.brown@gmail.com,,,BT274VT,,Denise_Brown,2025-11-21,True,3,1,denise.brown@gmail.com,BT27 4VT
MARKETING,MKT009771,,,MKT009771,,,,,,,Barbara_Williams,barbara.williams@hotmail.com,,,PE1 0YE,,,,barbarawilliams,barbara.williams@hotmail.com,,,PE10YE,,Barbara_Williams,2025-11-21,True,8,1,barbara.williams@hotmail.com,PE1 0YE
MARKETING,MKT009772,,,MKT009772,,,,,,,Bernard_Jones,bernard.jones@gmail.com,,,BB1 5CF,,,,bernardjones,bernard.jones@gmail.com,,,BB15CF,,Bernard_Jones,2025-11-21,True,3,0,bernard.jones@gmail.com,BB1 5CF
MARKETING,MKT009773,,,MKT009773,,,,,,,,chloe.wood@gmail.com,,,NG1 6FL,,,,,chloe.wood@gmail.com,,,NG16FL,,,2025-11-21,True,7,3,chloe.wood@gmail.com,NG1 6FL
MARKETING,MKT009774,,,MKT009774,,,,,,,Aaron_Harrison,aaron.harrison@hotmail.com,,,S1 6RX,,,,aaronharrison,aaron.harrison@hotmail.com,,,S16RX,,Aaron_Harrison,2025-11-21,True,4,0,aaron.harrison@hotmail.com,S1 6RX
MARKETING,MKT009775,,,MKT009775,,,,,,,Rosemary_Ali,rosemary.ali@hotmail.com,,,LU1 5KR,,,,rosemaryali,rosemary.ali@hotmail.com,,,LU15KR,,Rosemary_Ali,2025-11-21,False,2,1,rosemary.ali@hotmail.com,LU1 5KR
MARKETING,MKT009776,,,MKT009776,,,,,,,Eric_Johnson,eric.johnson@gmail.com,,,CB1 4ZH,,,,ericjohnson,eric.johnson@gmail.com,,,CB14ZH,,Eric_Johnson,2025-11-21,True,4,2,eric.johnson@gmail.com,CB1 4ZH
MARKETING,MKT009777,,,MKT009777,,,,,,,Josephine_Lee,josephine.lee@yahoo.com,,,YO1 4HM,,,,josephinelee,josephine.lee@yahoo.com,,,YO14HM,,Josephine_Lee,2025-11-21,True,6,3,josephine.lee@yahoo.com,YO1 4HM
MARKETING,MKT009778,,,MKT009778,,,,,,,Amber_Morris,amber.morris@aol.com,,,PH1 9SU,,,,ambermorris,amber.morris@aol.com,,,PH19SU,,Amber_Morris,2025-11-21,True,3,1,amber.morris@aol.com,PH1 9SU
MARKETING,MKT009779,,,MKT009779,,,,,,,Bethany_Ellis,bethany.ellis@yahoo.com,,,BT61 0UW,,,,bethanyellis,bethany.ellis@yahoo.com,,,BT610UW,,Bethany_Ellis,2025-11-21,True,7,2,bethany.ellis@yahoo.com,BT61 0UW
MARKETING,MKT009780,,,MKT009780,,,,,,,Simon_May,simon.may@hotmail.com,,,GL1 7XG,,,,simonmay,simon.may@hotmail.com,,,GL17XG,,Simon_May,2025-11-21,True,2,0,simon.may@hotmail.com,GL1 7XG
MARKETING,MKT009781,,,MKT009781,,,,,,,,ben.booth20@orange.fr,,,SW1 0YT,,,,,ben.booth20@orange.fr,,,SW10YT,,,2025-11-21,True,1,0,ben.booth20@orange.fr,SW1 0YT
MARKETING,MKT009782,,,MKT009782,,,,,,,Elli_Allen,ellie.allen24@gmail.com,,,WR1 8XJ,,,,elliallen,ellie.allen24@gmail.com,,,WR18XJ,,Elli_Allen,2025-11-21,True,4,0,ellie.allen24@gmail.com,WR1 8XJ
MARKETING,MKT009783,,,MKT009783,,,,,,,Jaqcueline_Anderson,jacqueline.anderson@hotmail.com,,,PL1 2MW,,,,jaqcuelineanderson,jacqueline.anderson@hotmail.com,,,PL12MW,,Jaqcueline_Anderson,2025-11-21,True,5,2,jacqueline.anderson@hotmail.com,PL1 2MW
MARKETING,MKT009784,,,MKT009784,,,,,,,Joshua_Lewis,joshua.lewis@yahoo.com,,,PR1,,,,joshualewis,joshua.lewis@yahoo.com,,,PR1,,Joshua_Lewis,2025-11-21,False,1,0,joshua.lewis@yahoo.com,PR1
MARKETING,MKT009785,,,MKT009785,,,,,,,Michael_Harvey,michael.harvey@hotmail.com,,,EX1 3ZT,,,,michaelharvey,michael.harvey@hotmail.com,,,EX13ZT,,Michael_Harvey,2025-11-21,True,15,1,michael.harvey@hotmail.com,EX1 3ZT
MARKETING,MKT009786,,,MKT009786,,,,,,,Grace_Shepherd,grace.shepherd2@yahoo.com,,,PL1 5BN,,,,graceshepherd,grace.shepherd2@yahoo.com,,,PL15BN,,Grace_Shepherd,2025-11-21,True,5,2,grace.shepherd2@yahoo.com,PL1 5BN
MARKETING,MKT009787,,,MKT009787,,,,,,,Jodie_Sanders,jodie.sanders@hotmail.com,,,WV1 7HP,,,,jodiesanders,jodie.sanders@hotmail.com,,,WV17HP,,Jodie_Sanders,2025-11-21,True,0,0,jodie.sanders@hotmail.com,WV1 7HP
MARKETING,MKT009788,,,MKT009788,,,,,,,Francesca_Tomlinson,francesca.tomlinson@wanadoo.fr,,,LS1 2EU,,,,francescatomlinson,francesca.tomlinson@wanadoo.fr,,,LS12EU,,Francesca_Tomlinson,2025-11-21,True,4,1,francesca.tomlinson@wanadoo.fr,LS1 2EU
MARKETING,MKT009789,,,MKT009789,,,,,,,,mohammed.turner@yahoo.com,,,IP1 0XS,,,,,mohammed.turner@yahoo.com,,,IP10XS,,,2025-11-21,False,3,0,mohammed.turner@yahoo.com,IP1 0XS
MARKETING,MKT009790,,,MKT009790,,,,,,,Frederick_Hughes,frederick.hughes@gmail.com,,,SO14 3PO,,,,frederickhughes,frederick.hughes@gmail.com,,,SO143PO,,Frederick_Hughes,2025-11-21,False,5,1,frederick.hughes@gmail.com,SO14 3PO
MARKETING,MKT009791,,,MKT009791,,,,,,,Sara_Richardson,sara.richardson@aol.com,,,YO1 6AB,,,,sararichardson,sara.richardson@aol.com,,,YO16AB,,Sara_Richardson,2025-11-21,False,3,0,sara.richardson@aol.com,YO1 6AB
MARKETING,MKT009792,,,MKT009792,,,,,,,Sylvia_Adams,sylvia.adams@yahoo.com,,,PO1 2IV,,,,sylviaadams,sylvia.adams@yahoo.com,,,PO12IV,,Sylvia_Adams,2025-11-21,False,4,0,sylvia.adams@yahoo.com,PO1 2IV
MARKETING,MKT009793,,,MKT009793,,,,,,,Jasmine_Pritchard,jasmine.pritchard@gmail.com,,,LU1 8IH,,,,jasminepritchard,jasmine.pritchard@gmail.com,,,LU18IH,,Jasmine_Pritchard,2025-11-21,True,4,0,jasmine.pritchard@gmail.com,LU1 8IH
MARKETING,MKT009794,,,MKT009794,,,,,,,James_Walker,james.walker@hotmail.com,,,ST1 8WW,,,,jameswalker,james.walker@hotmail.com,,,ST18WW,,James_Walker,2025-11-21,True,3,0,james.walker@hotmail.com,ST1 8WW
MARKETING,MKT009795,,,MKT009795,,,,,,,Joanna_Martin,joanna.martin@hotmail.co.uk,,,DD1 4XZ,,,,joannamartin,joanna.martin@hotmail.co.uk,,,DD14XZ,,Joanna_Martin,2025-11-21,False,4,0,joanna.martin@hotmail.co.uk,DD1 4XZ
MARKETING,MKT009796,,,MKT009796,,,,,,,Gerard_Adams,gerardadams@yahoo.fr,,,SY1,,,,gerardadams,gerardadams@yahoo.fr,,,SY1,,Gerard_Adams,2025-11-21,True,11,0,gerardadams@yahoo.fr,SY1
MARKETING,MKT009797,,,MKT009797,,,,,,,Jason_Miller,jason.miller@gmail.com,,,L1 0DX,,,,jasonmiller,jason.miller@gmail.com,,,L10DX,,Jason_Miller,2025-11-21,False,3,1,jason.miller@gmail.com,L1 0DX
MARKETING,MKT009798,,,MKT009798,,,,,,,Josephine_Carter,josephine.carter@aol.com,,,YO1 5PE,,,,josephinecarter,josephine.carter@aol.com,,,YO15PE,,Josephine_Carter,2025-11-21,True,9,2,josephine.carter@aol.com,YO1 5PE
MARKETING,MKT009799,,,MKT009799,,,,,,,Samantha_Donnelly,samantha.donnelly@yahoo.com,,,CB1 2ZM,,,,samanthadonnelly,samantha.donnelly@yahoo.com,,,CB12ZM,,Samantha_Donnelly,2025-11-21,True,3,1,samantha.donnelly@yahoo.com,CB1 2ZM
MARKETING,MKT009800,,,MKT009800,,,,,,,Gemma_Walters,gemma.walters@gmail.com,,,PH1 2GC,,,,gemmawalters,gemma.walters@gmail.com,,,PH12GC,,Gemma_Walters,2025-11-21,False,1,0,gemma.walters@gmail.com,PH1 2GC
MARKETING,MKT009801,,,MKT009801,,,,,,,Lynda_West,lynda.west@gmail.com,,,S1,,,,lyndawest,lynda.west@gmail.com,,,S1,,Lynda_West,2025-11-21,True,7,3,lynda.west@gmail.com,S1
MARKETING,MKT009802,,,MKT009802,,,,,,,Gavin_Brennan,gavin.brennan@yahoo.com,,,CF10,,,,gavinbrennan,gavin.brennan@yahoo.com,,,CF10,,Gavin_Brennan,2025-11-22,True,3,0,gavin.brennan@yahoo.com,CF10
MARKETING,MKT009803,,,MKT009803,,,,,,,Clare_Saunders,clare.saunders20@hotmail.fr,,,CA1 7NG,,,,claresaunders,clare.saunders20@hotmail.fr,,,CA17NG,,Clare_Saunders,2025-11-22,False,10,3,clare.saunders20@hotmail.fr,CA1 7NG
MARKETING,MKT009804,,,MKT009804,,,,,,,Robin_Parsons,robin.parsons@yahoo.com,,,E1 7BG,,,,robinparsons,robin.parsons@yahoo.com,,,E17BG,,Robin_Parsons,2025-11-22,True,2,0,robin.parsons@yahoo.com,E1 7BG
MARKETING,MKT009805,,,MKT009805,,,,,,,Kenneth_James,kenneth.james@gmail.com,,,GU1 6PT,,,,kennethjames,kenneth.james@gmail.com,,,GU16PT,,Kenneth_James,2025-11-22,False,6,1,kenneth.james@gmail.com,GU1 6PT
MARKETING,MKT009806,,,MKT009806,,,,,,,Matthew_Cartwright,matthewcartwright@hotmail.com,,,SR1 5NB,,,,matthewcartwright,matthewcartwright@hotmail.com,,,SR15NB,,Matthew_Cartwright,2025-11-22,True,6,2,matthewcartwright@hotmail.com,SR1 5NB
MARKETING,MKT009807,,,MKT009807,,,,,,,Caroline_Sanders,caroline.sanders@yahoo.com,,,SR1,,,,carolinesanders,caroline.sanders@yahoo.com,,,SR1,,Caroline_Sanders,2025-11-22,True,6,1,caroline.sanders@yahoo.com,SR1
MARKETING,MKT009808,,,MKT009808,,,,,,,Andrea_Sanderson,andrea.sanderson@yahoo.com,,,NP20 1VO,,,,andreasanderson,andrea.sanderson@yahoo.com,,,NP201VO,,Andrea_Sanderson,2025-11-22,True,3,0,andrea.sanderson@yahoo.com,NP20 1VO
MARKETING,MKT009809,,,MKT009809,,,,,,,,leah.davies@orange.fr,,,BN1 5GV,,,,,leah.davies@orange.fr,,,BN15GV,,,2025-11-22,True,4,2,leah.davies@orange.fr,BN1 5GV
MARKETING,MKT009810,,,MKT009810,,,,,,,Brenda_Hussain,brenda.hussain@yahoo.com,,,SY23 7YW,,,,brendahussain,brenda.hussain@yahoo.com,,,SY237YW,,Brenda_Hussain,2025-11-22,True,2,0,brenda.hussain@yahoo.com,SY23 7YW
MARKETING,MKT009811,,,MKT009811,,,,,,,Mohammed_Thompson,mohammed.thompson@yahoo.com,,,LL57 0NS,,,,mohammedthompson,mohammed.thompson@yahoo.com,,,LL570NS,,Mohammed_Thompson,2025-11-22,True,8,3,mohammed.thompson@yahoo.com,LL57 0NS
MARKETING,MKT009812,,,MKT009812,,,,,,,Danielle_Murphy,danielle.murphy@yahoo.fr,,,GU1 8SP,,,,daniellemurphy,danielle.murphy@yahoo.fr,,,GU18SP,,Danielle_Murphy,2025-11-22,False,5,1,danielle.murphy@yahoo.fr,GU1 8SP
MARKETING,MKT009813,,,MKT009813,,,,,,,Andrew_Clark,andrew.clark@gmail.com,,,BN1 6CT,,,,andrewclark,andrew.clark@gmail.com,,,BN16CT,,Andrew_Clark,2025-11-22,True,1,0,andrew.clark@gmail.com,BN1 6CT
MARKETING,MKT009814,,,MKT009814,,,,,,,Graeme_Barker,gbarker20@msn.com,,,EH1 6LK,,,,graemebarker,gbarker20@msn.com,,,EH16LK,,Graeme_Barker,2025-11-22,False,1,0,gbarker20@msn.com,EH1 6LK
MARKETING,MKT009815,,,MKT009815,,,,,,,Howard_Patel,howard.patel@gmail.com,,,GL1 1DZ,,,,howardpatel,howard.patel@gmail.com,,,GL11DZ,,Howard_Patel,2025-11-22,True,3,1,howard.patel@gmail.com,GL1 1DZ
MARKETING,MKT009816,,,MKT009816,,,,,,,Carole_Kelly,carole.kelly@yahoo.com,,,LE1 6MD,,,,carolekelly,carole.kelly@yahoo.com,,,LE16MD,,Carole_Kelly,2025-11-22,True,11,7,carole.kelly@yahoo.com,LE1 6MD
MARKETING,MKT009817,,,MKT009817,,,,,,,Brett_Finch,brett.finch23@yahoo.com,,,BD1 0MJ,,,,brettfinch,brett.finch23@yahoo.com,,,BD10MJ,,Brett_Finch,2025-11-22,True,4,0,brett.finch23@yahoo.com,BD1 0MJ
MARKETING,MKT009818,,,MKT009818,,,,,,,Jay_Tomlinson,jay.tomlinson@gmail.com,,,OX1 7MY,,,,jaytomlinson,jay.tomlinson@gmail.com,,,OX17MY,,Jay_Tomlinson,2025-11-22,False,2,0,jay.tomlinson@gmail.com,OX1 7MY
MARKETING,MKT009819,,,MKT009819,,,,,,,Mandy_Cook,mandy.cook@hotmail.com,,,OX1 0AW,,,,mandycook,mandy.cook@hotmail.com,,,OX10AW,,Mandy_Cook,2025-11-22,True,1,0,mandy.cook@hotmail.com,OX1 0AW
MARKETING,MKT009820,,,MKT009820,,,,,,,Ross_Middleton,ross.middleton@hotmail.com,,,DD1 2LA,,,,rossmiddleton,ross.middleton@hotmail.com,,,DD12LA,,Ross_Middleton,2025-11-22,True,3,1,ross.middleton@hotmail.com,DD1 2LA
MARKETING,MKT009821,,,MKT009821,,,,,,,Ruth_Green,ruth.green@wanadoo.fr,,,GU1 1SV,,,,ruthgreen,ruth.green@wanadoo.fr,,,GU11SV,,Ruth_Green,2025-11-22,False,5,0,ruth.green@wanadoo.fr,GU1 1SV
MARKETING,MKT009822,,,MKT009822,,,,,,,Donna_McLaen,donna.mclean@yahoo.com,,,S1 5LE,,,,donnamclaen,donna.mclean@yahoo.com,,,S15LE,,Donna_McLaen,2025-11-22,True,6,3,donna.mclean@yahoo.com,S1 5LE
MARKETING,MKT009823,,,MKT009823,,,,,,,Danielle_Ellis,danielle.ellis@yahoo.fr,,,PH1 3DM,,,,danielleellis,danielle.ellis@yahoo.fr,,,PH13DM,,Danielle_Ellis,2025-11-22,True,9,2,danielle.ellis@yahoo.fr,PH1 3DM
MARKETING,MKT009824,,,MKT009824,,,,,,,Joyce_North,joyce.north@yahoo.com,,,CV1 2IU,,,,joycenorth,joyce.north@yahoo.com,,,CV12IU,,Joyce_North,2025-11-22,False,6,0,joyce.north@yahoo.com,CV1 2IU
MARKETING,MKT009825,,,MKT009825,,,,,,,Ronald_Frost,ronald.frost25@orange.fr,,,YO1 5WR,,,,ronaldfrost,ronald.frost25@orange.fr,,,YO15WR,,Ronald_Frost,2025-11-22,False,2,0,ronald.frost25@orange.fr,YO1 5WR
MARKETING,MKT009826,,,MKT009826,,,,,,,Hannah_Chambers,hannah.chambers@gmail.com,,,IV1 4QH,,,,hannahchambers,hannah.chambers@gmail.com,,,IV14QH,,Hannah_Chambers,2025-11-22,True,5,0,hannah.chambers@gmail.com,IV1 4QH
MARKETING,MKT009827,,,MKT009827,,,,,,,Benjamin_Williams,benjamin.williams@yahoo.com,,,IV1 2KM,,,,benjaminwilliams,benjamin.williams@yahoo.com,,,IV12KM,,Benjamin_Williams,2025-11-22,True,9,2,benjamin.williams@yahoo.com,IV1 2KM
MARKETING,MKT009828,,,MKT009828,,,,,,,Allan_Harper,allan.harper@aol.com,,,NG1 8CA,,,,allanharper,allan.harper@aol.com,,,NG18CA,,Allan_Harper,2025-11-22,True,3,0,allan.harper@aol.com,NG1 8CA
MARKETING,MKT009829,,,MKT009829,,,,,,,,hughhicks@hotmail.co.uk,,,NP20 8CL,,,,,hughhicks@hotmail.co.uk,,,NP208CL,,,2025-11-22,True,3,0,hughhicks@hotmail.co.uk,NP20 8CL
MARKETING,MKT009830,,,MKT009830,,,,,,,,lisagibson24@orange.fr,,,DL1 9QM,,,,,lisagibson24@orange.fr,,,DL19QM,,,2025-11-22,False,5,3,lisagibson24@orange.fr,DL1 9QM
MARKETING,MKT009831,,,MKT009831,,,,,,,Tracy_Swift,tracy.swift@yahoo.com,,,GU1 1FH,,,,tracyswift,tracy.swift@yahoo.com,,,GU11FH,,Tracy_Swift,2025-11-22,True,1,0,tracy.swift@yahoo.com,GU1 1FH
MARKETING,MKT009832,,,MKT009832,,,,,,,Liam_Lewis,liam.lewis@aol.com,,,GU1 2NP,,,,liamlewis,liam.lewis@aol.com,,,GU12NP,,Liam_Lewis,2025-11-22,True,3,0,liam.lewis@aol.com,GU1 2NP
MARKETING,MKT009833,,,MKT009833,,,,,,,Karen_Williamson,karenwilliamson18@yahoo.com,,,PE1 8NG,,,,karenwilliamson,karenwilliamson18@yahoo.com,,,PE18NG,,Karen_Williamson,2025-11-22,True,6,0,karenwilliamson18@yahoo.com,PE1 8NG
MARKETING,MKT009834,,,MKT009834,,,,,,,Iain_Curtis,iain.curtis@yahoo.com,,,WV1 5IQ,,,,iaincurtis,iain.curtis@yahoo.com,,,WV15IQ,,Iain_Curtis,2025-11-22,False,7,2,iain.curtis@yahoo.com,WV1 5IQ
